Al Mg3;
Déplacement (mm);Force (N)
2.63265957446808;31.99
2.63265957446808;31.99
2.63265957446808;31.99
2.63265957446808;31.99
2.63265957446808;31.99
2.63265957446808;31.99
2.64131489361702;31.99
2.64131489361702;31.99
2.64131489361702;31.99
2.64131489361702;31.99
2.64131489361702;31.99
2.64131489361702;31.99
2.64131489361702;31.99
2.64852765957447;31.99
2.64852765957447;31.99
2.64852765957447;31.99
2.64852765957447;31.99
2.64852765957447;31.99
2.6571829787234;31.99
2.6571829787234;31.99
2.6571829787234;31.99
2.6571829787234;31.99
2.6571829787234;16
2.66439574468085;31.99
2.66439574468085;31.99
2.66439574468085;31.99
2.66439574468085;31.99
2.66439574468085;31.99
2.66439574468085;31.99
2.66439574468085;31.99
2.66439574468085;31.99
2.67305106382979;31.99
2.67305106382979;31.99
2.67305106382979;31.99
2.67305106382979;31.99
2.67305106382979;31.99
2.67305106382979;31.99
2.67305106382979;31.99
2.67305106382979;31.99
2.68170638297872;31.99
2.68170638297872;31.99
2.68170638297872;31.99
2.68170638297872;31.99
2.68170638297872;31.99
2.68170638297872;31.99
2.68891914893617;31.99
2.68891914893617;31.99
2.68891914893617;31.99
2.68891914893617;31.99
2.68891914893617;16
2.68891914893617;31.99
2.68891914893617;31.99
2.68891914893617;31.99
2.68891914893617;31.99
2.68891914893617;31.99
2.69757446808511;31.99
2.69757446808511;31.99
2.69757446808511;31.99
2.69757446808511;31.99
2.69757446808511;31.99
2.70478723404255;31.99
2.70478723404255;31.99
2.70478723404255;31.99
2.70478723404255;31.99
2.70478723404255;31.99
2.70478723404255;16
2.70478723404255;31.99
2.70478723404255;31.99
2.71344255319149;31.99
2.71344255319149;31.99
2.71344255319149;31.99
2.71344255319149;31.99
2.71344255319149;31.99
2.71344255319149;31.99
2.71344255319149;31.99
2.72209787234043;31.99
2.72209787234043;31.99
2.72209787234043;31.99
2.72209787234043;31.99
2.72209787234043;31.99
2.72209787234043;31.99
2.72931063829787;31.99
2.72931063829787;31.99
2.72931063829787;31.99
2.72931063829787;31.99
2.72931063829787;31.99
2.72931063829787;31.99
2.72931063829787;31.99
2.73796595744681;31.99
2.73796595744681;31.99
2.73796595744681;31.99
2.73796595744681;31.99
2.73796595744681;31.99
2.74662127659574;31.99
2.74662127659574;31.99
2.74662127659574;31.99
2.74662127659574;31.99
2.74662127659574;31.99
2.74662127659574;31.99
2.74662127659574;31.99
2.75383404255319;31.99
2.75383404255319;31.99
2.75383404255319;31.99
2.75383404255319;31.99
2.75383404255319;31.99
2.75383404255319;31.99
2.75383404255319;31.99
2.75383404255319;31.99
2.75383404255319;31.99
2.76248936170213;31.99
2.76248936170213;31.99
2.76248936170213;31.99
2.76248936170213;31.99
2.76970212765957;31.99
2.76970212765957;31.99
2.76970212765957;31.99
2.76970212765957;31.99
2.76970212765957;31.99
2.76970212765957;31.99
2.76970212765957;31.99
2.76970212765957;31.99
2.76970212765957;31.99
2.77835744680851;31.99
2.77835744680851;31.99
2.77835744680851;31.99
2.77835744680851;31.99
2.77835744680851;31.99
2.77835744680851;31.99
2.77835744680851;31.99
2.77835744680851;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.78701276595745;31.99
2.79422553191489;31.99
2.79422553191489;31.99
2.79422553191489;31.99
2.79422553191489;31.99
2.79422553191489;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;16
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.80288085106383;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81009361702128;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.81874893617021;31.99
2.82740425531915;16
2.82740425531915;16
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;16
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.82740425531915;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;16
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;16
2.8346170212766;31.99
2.8346170212766;16
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;16
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;16
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
2.8346170212766;31.99
