X2 Cr Ni 19-11;
Déplacement (mm);Force (N)
2.063285;15499.52
2.063285;15515.51
2.063285;15499.52
2.063285;15515.51
2.063285;15499.52
2.063285;15515.51
2.063285;15499.52
2.063285;15515.51
2.063285;15499.52
2.063285;15515.51
2.063285;15499.52
2.063285;15515.51
2.063285;15499.52
2.063285;15499.52
2.063285;15499.52
2.063285;15515.51
2.063285;15499.52
2.063285;15515.51
2.063285;15515.51
2.06746;15499.52
2.06746;15515.51
2.06746;15515.51
2.06746;15499.52
2.06746;15515.51
2.06746;15515.51
2.06746;15515.51
2.06746;15499.52
2.06746;15515.51
2.07247;15499.52
2.07247;15515.51
2.07247;15499.52
2.07247;15515.51
2.07247;15499.52
2.07247;15515.51
2.07247;15499.52
2.07247;15499.52
2.07247;15499.52
2.07247;15515.51
2.07247;15499.52
2.07247;15515.51
2.07247;15531.51
2.07247;15531.51
2.07247;15531.51
2.07748;15515.51
2.07748;15515.51
2.07748;15515.51
2.07748;15515.51
2.07748;15531.51
2.07748;15515.51
2.07748;15531.51
2.07748;15531.51
2.07748;15531.51
2.07748;15531.51
2.07748;15547.5
2.07748;15531.51
2.07748;15531.51
2.07748;15531.51
2.07748;15515.51
2.081655;15531.51
2.081655;15515.51
2.081655;15499.52
2.081655;15515.51
2.081655;15499.52
2.081655;15515.51
2.081655;15499.52
2.081655;15515.51
2.081655;15515.51
2.081655;15531.51
2.081655;15531.51
2.086665;15515.51
2.086665;15515.51
2.086665;15531.51
2.086665;15515.51
2.086665;15531.51
2.086665;15515.51
2.086665;15531.51
2.086665;15531.51
2.086665;15547.5
2.086665;15547.5
2.086665;15547.5
2.086665;15547.5
2.09084;15531.51
2.09084;15531.51
2.09084;15531.51
2.09084;15531.51
2.09084;15547.5
2.09084;15531.51
2.09084;15547.5
2.09084;15531.51
2.09084;15547.5
2.09084;15531.51
2.09084;15547.5
2.09084;15531.51
2.09084;15531.51
2.09585;15531.51
2.09585;15531.51
2.09585;15515.51
2.09585;15531.51
2.09585;15531.51
2.09585;15547.5
2.09585;15547.5
2.09585;15547.5
2.09585;15547.5
2.09585;15563.5
2.09585;15563.5
2.09585;15547.5
2.10086;15547.5
2.10086;15547.5
2.10086;15531.51
2.10086;15531.51
2.10086;15515.51
2.10086;15515.51
2.10086;15515.51
2.10086;15515.51
2.10086;15515.51
2.10086;15531.51
2.10086;15531.51
2.10086;15547.5
2.10086;15547.5
2.10086;15563.5
2.10086;15547.5
2.10086;15563.5
2.105035;15563.5
2.105035;15579.5
2.105035;15563.5
2.105035;15579.5
2.105035;15563.5
2.105035;15563.5
2.105035;15563.5
2.105035;15579.5
2.110045;15563.5
2.110045;15579.5
2.110045;15563.5
2.110045;15563.5
2.110045;15547.5
2.110045;15563.5
2.110045;15547.5
2.110045;15547.5
2.110045;15547.5
2.110045;15563.5
2.110045;15547.5
2.110045;15563.5
2.110045;15547.5
2.110045;15563.5
2.11422;15547.5
2.11422;15563.5
2.11422;15547.5
2.11422;15563.5
2.11422;15547.5
2.11422;15563.5
2.11422;15563.5
2.11422;15579.5
2.11422;15579.5
2.11422;15595.49
2.11422;15579.5
2.11422;15595.49
2.11422;15579.5
2.11422;15595.49
2.11422;15579.5
2.11923;15579.5
2.11923;15579.5
2.11923;15579.5
2.11923;15563.5
2.11923;15579.5
2.11923;15563.5
2.11923;15563.5
2.11923;15563.5
2.12424;15563.5
2.12424;15563.5
2.12424;15579.5
2.12424;15563.5
2.12424;15579.5
2.12424;15579.5
2.12424;15579.5
2.12424;15579.5
2.12424;15579.5
2.12424;15579.5
2.12424;15579.5
2.12424;15579.5
2.128415;15579.5
2.128415;15579.5
2.128415;15579.5
2.128415;15579.5
2.128415;15579.5
2.128415;15563.5
2.128415;15579.5
2.128415;15563.5
2.128415;15579.5
2.128415;15579.5
2.128415;15595.49
2.128415;15579.5
2.128415;15595.49
2.133425;15595.49
2.133425;15595.49
2.133425;15595.49
2.133425;15595.49
2.133425;15579.5
2.133425;15595.49
2.133425;15579.5
2.133425;15595.49
2.133425;15579.5
2.133425;15595.49
2.133425;15595.49
2.138435;15579.5
2.138435;15595.49
2.138435;15595.49
2.138435;15595.49
2.138435;15595.49
2.138435;15579.5
2.138435;15579.5
2.138435;15579.5
2.138435;15579.5
2.138435;15579.5
2.138435;15579.5
2.138435;15579.5
2.138435;15595.49
2.138435;15579.5
2.138435;15595.49
2.138435;15595.49
2.14261;15595.49
2.14261;15579.5
2.14261;15595.49
2.14261;15579.5
2.14261;15595.49
2.14261;15579.5
2.14261;15595.49
2.14261;15595.49
2.14261;15611.49
2.14261;15611.49
2.14261;15627.48
2.14261;15611.49
2.14762;15611.49
2.14762;15611.49
2.14762;15611.49
2.14762;15611.49
2.14762;15611.49
2.14762;15595.49
2.14762;15595.49
2.14762;15595.49
2.14762;15579.5
2.14762;15579.5
2.14762;15579.5
2.14762;15579.5
2.14762;15579.5
2.151795;15579.5
2.151795;15579.5
2.151795;15579.5
2.151795;15595.49
2.151795;15595.49
2.151795;15611.49
2.151795;15611.49
2.151795;15627.48
2.151795;15611.49
2.151795;15627.48
2.151795;15627.48
2.156805;15611.49
2.156805;15611.49
2.156805;15627.48
2.156805;15611.49
2.156805;15627.48
2.156805;15611.49
2.156805;15611.49
2.156805;15611.49
2.156805;15611.49
2.156805;15611.49
2.156805;15611.49
2.156805;15611.49
2.156805;15611.49
2.156805;15627.48
2.156805;15627.48
2.161815;15611.49
2.161815;15611.49
2.161815;15611.49
2.161815;15627.48
2.161815;15611.49
2.161815;15611.49
2.161815;15611.49
2.161815;15611.49
2.161815;15611.49
2.161815;15627.48
2.161815;15627.48
2.161815;15627.48
2.161815;15627.48
2.16599;15627.48
2.16599;15627.48
2.16599;15627.48
2.16599;15627.48
2.16599;15627.48
2.16599;15611.49
2.16599;15611.49
2.16599;15611.49
2.16599;15611.49
2.16599;15595.49
2.16599;15595.49
2.16599;15595.49
2.171;15595.49
2.171;15595.49
2.171;15611.49
2.171;15611.49
2.171;15627.48
2.171;15627.48
2.171;15643.48
2.171;15643.48
2.171;15659.47
2.171;15659.47
2.171;15659.47
2.171;15643.48
2.175175;15659.47
2.175175;15643.48
2.175175;15643.48
2.175175;15627.48
2.175175;15627.48
2.175175;15611.49
2.175175;15611.49
2.175175;15611.49
2.175175;15611.49
2.175175;15611.49
2.175175;15627.48
2.175175;15627.48
2.175175;15643.48
2.175175;15643.48
2.175175;15643.48
2.180185;15643.48
2.180185;15643.48
2.180185;15643.48
2.180185;15643.48
2.180185;15643.48
2.180185;15643.48
2.180185;15643.48
2.180185;15643.48
2.180185;15659.47
2.185195;15643.48
2.185195;15659.47
2.185195;15659.47
2.185195;15643.48
2.185195;15659.47
2.185195;15643.48
2.185195;15643.48
2.185195;15643.48
2.185195;15659.47
2.185195;15659.47
2.185195;15659.47
2.185195;15643.48
2.185195;15643.48
2.185195;15627.48
2.185195;15643.48
2.18937;15643.48
2.18937;15643.48
2.18937;15627.48
2.18937;15627.48
2.18937;15643.48
2.18937;15659.47
2.18937;15659.47
2.18937;15659.47
2.18937;15675.47
2.19438;15659.47
2.19438;15659.47
2.19438;15659.47
2.19438;15659.47
2.19438;15659.47
2.19438;15643.48
2.19438;15643.48
2.19438;15643.48
2.19438;15643.48
2.19438;15627.48
2.19438;15643.48
2.19438;15643.48
2.19438;15643.48
2.19438;15643.48
2.19438;15659.47
2.19939;15659.47
2.19939;15659.47
2.19939;15659.47
2.19939;15675.47
2.19939;15659.47
2.19939;15675.47
2.19939;15675.47
2.19939;15675.47
2.19939;15675.47
2.19939;15675.47
2.19939;15675.47
2.19939;15675.47
2.19939;15659.47
2.203565;15659.47
2.203565;15659.47
2.203565;15659.47
2.203565;15659.47
2.203565;15659.47
2.203565;15659.47
2.203565;15675.47
2.203565;15659.47
2.203565;15659.47
2.203565;15659.47
2.203565;15659.47
2.203565;15643.48
2.208575;15643.48
2.208575;15643.48
2.208575;15643.48
2.208575;15643.48
2.208575;15643.48
2.208575;15659.47
2.208575;15659.47
2.208575;15675.47
2.208575;15691.46
2.208575;15691.46
2.208575;15691.46
2.208575;15691.46
2.21275;15691.46
2.21275;15691.46
2.21275;15675.47
2.21275;15675.47
2.21275;15675.47
2.21275;15659.47
2.21275;15659.47
2.21275;15659.47
2.21275;15675.47
2.21275;15675.47
2.21275;15675.47
2.21776;15675.47
2.21776;15675.47
2.21776;15691.46
2.21776;15675.47
2.21776;15675.47
2.21776;15675.47
2.21776;15675.47
2.21776;15675.47
2.21776;15675.47
2.21776;15675.47
2.21776;15675.47
2.21776;15691.46
2.22277;15691.46
2.22277;15691.46
2.22277;15691.46
2.22277;15691.46
2.22277;15691.46
2.22277;15691.46
2.22277;15675.47
2.22277;15691.46
2.22277;15675.47
2.22277;15691.46
2.22277;15675.47
2.22277;15675.47
2.22277;15659.47
2.22277;15675.47
2.22277;15675.47
2.22277;15675.47
2.226945;15675.47
2.226945;15691.46
2.226945;15691.46
2.226945;15707.46
2.226945;15707.46
2.226945;15707.46
2.226945;15707.46
2.226945;15707.46
2.226945;15707.46
2.226945;15707.46
2.226945;15691.46
2.231955;15691.46
2.231955;15691.46
2.231955;15675.47
2.231955;15675.47
2.231955;15675.47
2.231955;15659.47
2.231955;15675.47
2.231955;15675.47
2.231955;15675.47
2.231955;15675.47
2.231955;15691.46
2.231955;15691.46
2.231955;15707.46
2.231955;15707.46
2.23613;15691.46
2.23613;15707.46
2.23613;15707.46
2.23613;15707.46
2.23613;15707.46
2.23613;15707.46
2.23613;15707.46
2.23613;15707.46
2.23613;15707.46
2.23613;15707.46
2.23613;15723.45
2.23613;15707.46
2.23613;15707.46
2.24114;15723.45
2.24114;15707.46
2.24114;15707.46
2.24114;15707.46
2.24114;15707.46
2.24114;15707.46
2.24114;15707.46
2.24114;15707.46
2.24615;15691.46
2.24615;15691.46
2.24615;15691.46
2.24615;15707.46
2.24615;15707.46
2.24615;15707.46
2.24615;15707.46
2.24615;15707.46
2.24615;15707.46
2.24615;15723.45
2.24615;15723.45
2.24615;15723.45
2.24615;15707.46
2.24615;15723.45
2.24615;15707.46
2.250325;15707.46
2.250325;15707.46
2.250325;15707.46
2.250325;15691.46
2.250325;15691.46
2.250325;15691.46
2.250325;15691.46
2.250325;15691.46
2.250325;15707.46
2.250325;15707.46
2.250325;15723.45
2.250325;15723.45
2.250325;15739.45
2.255335;15723.45
2.255335;15723.45
2.255335;15723.45
2.255335;15723.45
2.255335;15723.45
2.255335;15723.45
2.255335;15723.45
2.255335;15723.45
2.255335;15723.45
2.255335;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15723.45
2.260345;15707.46
2.260345;15707.46
2.260345;15723.45
2.26452;15707.46
2.26452;15707.46
2.26452;15707.46
2.26452;15707.46
2.26452;15723.45
2.26452;15739.45
2.26452;15739.45
2.26452;15739.45
2.26452;15739.45
2.26953;15739.45
2.26953;15739.45
2.26953;15739.45
2.26953;15739.45
2.26953;15739.45
2.26953;15739.45
2.26953;15723.45
2.26953;15723.45
2.26953;15707.46
2.26953;15723.45
2.26953;15723.45
2.26953;15723.45
2.26953;15723.45
2.26953;15723.45
2.26953;15739.45
2.26953;15739.45
2.273705;15739.45
2.273705;15739.45
2.273705;15739.45
2.273705;15739.45
2.273705;15723.45
2.273705;15723.45
2.273705;15723.45
2.273705;15739.45
2.273705;15739.45
2.278715;15739.45
2.278715;15739.45
2.278715;15755.44
2.278715;15755.44
2.278715;15755.44
2.278715;15755.44
2.278715;15755.44
2.278715;15739.45
2.278715;15739.45
2.278715;15723.45
2.278715;15723.45
2.278715;15723.45
2.278715;15723.45
2.278715;15723.45
2.278715;15723.45
2.283725;15723.45
2.283725;15739.45
2.283725;15739.45
2.283725;15739.45
2.283725;15739.45
2.283725;15739.45
2.283725;15739.45
2.283725;15755.44
2.283725;15755.44
2.283725;15755.44
2.283725;15755.44
2.283725;15755.44
2.2879;15755.44
2.2879;15755.44
2.2879;15739.45
2.2879;15755.44
2.2879;15755.44
2.2879;15755.44
2.2879;15739.45
2.2879;15755.44
2.2879;15739.45
2.2879;15755.44
2.2879;15739.45
2.2879;15739.45
2.2879;15739.45
2.2879;15739.45
2.2879;15739.45
2.2879;15755.44
2.29291;15755.44
2.29291;15755.44
2.29291;15755.44
2.29291;15771.44
2.29291;15771.44
2.29291;15771.44
2.29291;15771.44
2.29291;15771.44
2.297085;15771.44
2.297085;15771.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.297085;15755.44
2.302095;15739.45
2.302095;15739.45
2.302095;15739.45
2.302095;15739.45
2.302095;15755.44
2.302095;15755.44
2.302095;15771.44
2.302095;15771.44
2.302095;15771.44
2.302095;15771.44
2.307105;15771.44
2.307105;15771.44
2.307105;15771.44
2.307105;15771.44
2.307105;15771.44
2.307105;15755.44
2.307105;15755.44
2.307105;15755.44
2.307105;15755.44
2.307105;15755.44
2.307105;15755.44
2.307105;15771.44
2.307105;15771.44
2.307105;15771.44
2.307105;15787.44
2.31128;15771.44
2.31128;15771.44
2.31128;15771.44
2.31128;15771.44
2.31128;15771.44
2.31128;15771.44
2.31128;15771.44
2.31128;15771.44
2.31128;15771.44
2.31128;15787.44
2.31128;15787.44
2.31128;15787.44
2.31629;15787.44
2.31629;15787.44
2.31629;15771.44
2.31629;15771.44
2.31629;15771.44
2.31629;15771.44
2.31629;15787.44
2.31629;15771.44
2.31629;15771.44
2.31629;15771.44
2.31629;15771.44
2.31629;15755.44
2.3213;15771.44
2.3213;15771.44
2.3213;15771.44
2.3213;15755.44
2.3213;15755.44
2.3213;15771.44
2.3213;15771.44
2.3213;15787.44
2.3213;15787.44
2.3213;15803.43
2.3213;15803.43
2.3213;15819.43
2.3213;15803.43
2.3213;15787.44
2.325475;15803.43
2.325475;15787.44
2.325475;15771.44
2.325475;15771.44
2.325475;15771.44
2.325475;15755.44
2.325475;15755.44
2.325475;15771.44
2.325475;15771.44
2.325475;15787.44
2.325475;15787.44
2.325475;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15787.44
2.330485;15803.43
2.330485;15803.43
2.33466;15803.43
2.33466;15803.43
2.33466;15803.43
2.33466;15803.43
2.33466;15803.43
2.33466;15803.43
2.33466;15803.43
2.33466;15803.43
2.33466;15803.43
2.33466;15787.44
2.33466;15787.44
2.33466;15787.44
2.33466;15787.44
2.33967;15771.44
2.33967;15771.44
2.33967;15771.44
2.33967;15771.44
2.33967;15771.44
2.33967;15771.44
2.33967;15771.44
2.33967;15787.44
2.33967;15787.44
2.33967;15803.43
2.33967;15803.43
2.33967;15819.43
2.34468;15819.43
2.34468;15819.43
2.34468;15819.43
2.34468;15819.43
2.34468;15803.43
2.34468;15803.43
2.34468;15803.43
2.34468;15787.44
2.34468;15787.44
2.34468;15787.44
2.34468;15803.43
2.34468;15803.43
2.34468;15803.43
2.34468;15803.43
2.34468;15803.43
2.34468;15819.43
2.34468;15819.43
2.348855;15819.43
2.348855;15819.43
2.348855;15819.43
2.348855;15819.43
2.348855;15819.43
2.348855;15819.43
2.353865;15819.43
2.353865;15819.43
2.353865;15819.43
2.353865;15803.43
2.353865;15803.43
2.353865;15803.43
2.353865;15787.44
2.353865;15787.44
2.353865;15787.44
2.353865;15787.44
2.353865;15787.44
2.353865;15803.43
2.353865;15803.43
2.353865;15819.43
2.353865;15819.43
2.35804;15819.43
2.35804;15819.43
2.35804;15819.43
2.35804;15819.43
2.35804;15819.43
2.35804;15819.43
2.35804;15819.43
2.35804;15819.43
2.35804;15819.43
2.35804;15835.42
2.36305;15819.43
2.36305;15819.43
2.36305;15819.43
2.36305;15819.43
2.36305;15819.43
2.36305;15835.42
2.36305;15835.42
2.36305;15819.43
2.36305;15819.43
2.36305;15819.43
2.36305;15819.43
2.36305;15819.43
2.36305;15803.43
2.36305;15803.43
2.36305;15819.43
2.36305;15819.43
2.36806;15819.43
2.36806;15819.43
2.36806;15835.42
2.36806;15819.43
2.36806;15819.43
2.36806;15819.43
2.36806;15819.43
2.36806;15835.42
2.36806;15835.42
2.372235;15819.43
2.372235;15835.42
2.372235;15819.43
2.372235;15819.43
2.372235;15819.43
2.372235;15819.43
2.372235;15819.43
2.372235;15819.43
2.372235;15819.43
2.372235;15835.42
2.372235;15835.42
2.372235;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15819.43
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.377245;15835.42
2.382255;15835.42
2.382255;15835.42
2.382255;15819.43
2.382255;15803.43
2.382255;15803.43
2.382255;15803.43
2.382255;15803.43
2.382255;15803.43
2.382255;15819.43
2.382255;15819.43
2.382255;15819.43
2.38643;15819.43
2.38643;15835.42
2.38643;15835.42
2.38643;15835.42
2.38643;15835.42
2.38643;15835.42
2.38643;15835.42
2.38643;15835.42
2.38643;15835.42
2.38643;15851.42
2.38643;15851.42
2.38643;15851.42
2.38643;15851.42
2.38643;15851.42
2.38643;15867.41
2.39144;15851.42
2.39144;15851.42
2.39144;15851.42
2.39144;15851.42
2.39144;15851.42
2.39144;15851.42
2.39144;15835.42
2.39144;15835.42
2.39144;15835.42
2.39144;15819.43
2.39144;15819.43
2.39144;15819.43
2.395615;15819.43
2.395615;15835.42
2.395615;15835.42
2.395615;15835.42
2.395615;15851.42
2.395615;15851.42
2.395615;15851.42
2.395615;15851.42
2.395615;15851.42
2.395615;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.400625;15851.42
2.405635;15867.41
2.405635;15867.41
2.405635;15867.41
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.405635;15851.42
2.40981;15851.42
2.40981;15851.42
2.40981;15851.42
2.40981;15851.42
2.40981;15851.42
2.40981;15835.42
2.40981;15835.42
2.40981;15835.42
2.40981;15835.42
2.41482;15851.42
2.41482;15851.42
2.41482;15851.42
2.41482;15867.41
2.41482;15867.41
2.41482;15867.41
2.41482;15867.41
2.41482;15867.41
2.41482;15867.41
2.41482;15883.41
2.41482;15883.41
2.41482;15883.41
2.41482;15867.41
2.418995;15867.41
2.418995;15851.42
2.418995;15851.42
2.418995;15851.42
2.418995;15867.41
2.418995;15851.42
2.418995;15851.42
2.418995;15851.42
2.418995;15851.42
2.418995;15851.42
2.418995;15867.41
2.424005;15867.41
2.424005;15867.41
2.424005;15867.41
2.424005;15867.41
2.424005;15867.41
2.424005;15851.42
2.424005;15851.42
2.424005;15867.41
2.424005;15867.41
2.424005;15867.41
2.424005;15867.41
2.424005;15867.41
2.429015;15867.41
2.429015;15867.41
2.429015;15867.41
2.429015;15867.41
2.429015;15867.41
2.429015;15867.41
2.429015;15867.41
2.429015;15867.41
2.429015;15867.41
2.429015;15851.42
2.429015;15851.42
2.429015;15851.42
2.429015;15867.41
2.429015;15867.41
2.43319;15851.42
2.43319;15867.41
2.43319;15867.41
2.43319;15883.41
2.43319;15883.41
2.43319;15883.41
2.43319;15883.41
2.43319;15883.41
2.43319;15883.41
2.43319;15883.41
2.43319;15867.41
2.43319;15883.41
2.4382;15883.41
2.4382;15867.41
2.4382;15867.41
2.4382;15867.41
2.4382;15867.41
2.4382;15867.41
2.4382;15867.41
2.4382;15867.41
2.4382;15867.41
2.4382;15867.41
2.4382;15883.41
2.4382;15883.41
2.4382;15883.41
2.4382;15883.41
2.44321;15883.41
2.44321;15883.41
2.44321;15883.41
2.44321;15883.41
2.44321;15883.41
2.44321;15883.41
2.44321;15883.41
2.44321;15899.4
2.44321;15899.4
2.44321;15899.4
2.447385;15899.4
2.447385;15899.4
2.447385;15883.41
2.447385;15883.41
2.447385;15883.41
2.447385;15883.41
2.447385;15883.41
2.447385;15883.41
2.447385;15883.41
2.447385;15867.41
2.447385;15867.41
2.447385;15867.41
2.447385;15867.41
2.447385;15867.41
2.447385;15883.41
2.452395;15883.41
2.452395;15883.41
2.452395;15883.41
2.452395;15883.41
2.452395;15883.41
2.452395;15883.41
2.452395;15883.41
2.452395;15899.4
2.452395;15899.4
2.452395;15899.4
2.452395;15899.4
2.452395;15899.4
2.45657;15899.4
2.45657;15883.41
2.45657;15883.41
2.45657;15883.41
2.45657;15883.41
2.45657;15899.4
2.45657;15883.41
2.45657;15899.4
2.45657;15883.41
2.45657;15883.41
2.45657;15883.41
2.45657;15883.41
2.45657;15867.41
2.45657;15867.41
2.45657;15883.41
2.46158;15867.41
2.46158;15867.41
2.46158;15883.41
2.46158;15899.4
2.46158;15899.4
2.46158;15915.4
2.46158;15915.4
2.46158;15915.4
2.46158;15899.4
2.46158;15899.4
2.46158;15899.4
2.46659;15915.4
2.46659;15899.4
2.46659;15899.4
2.46659;15899.4
2.46659;15899.4
2.46659;15899.4
2.46659;15883.41
2.46659;15883.41
2.470765;15899.4
2.470765;15883.41
2.470765;15883.41
2.470765;15883.41
2.470765;15883.41
2.470765;15883.41
2.470765;15899.4
2.470765;15899.4
2.470765;15915.4
2.470765;15915.4
2.470765;15915.4
2.470765;15915.4
2.470765;15915.4
2.470765;15915.4
2.470765;15899.4
2.475775;15899.4
2.475775;15899.4
2.475775;15883.41
2.475775;15883.41
2.475775;15883.41
2.475775;15883.41
2.475775;15899.4
2.475775;15899.4
2.475775;15899.4
2.475775;15899.4
2.475775;15899.4
2.475775;15883.41
2.475775;15883.41
2.475775;15883.41
2.47995;15867.41
2.47995;15883.41
2.47995;15883.41
2.47995;15883.41
2.47995;15899.4
2.47995;15899.4
2.47995;15915.4
2.47995;15915.4
2.47995;15915.4
2.47995;15931.39
2.47995;15931.39
2.48496;15915.4
2.48496;15915.4
2.48496;15915.4
2.48496;15915.4
2.48496;15915.4
2.48496;15915.4
2.48496;15899.4
2.48496;15899.4
2.48496;15899.4
2.48496;15883.41
2.48496;15883.41
2.48496;15899.4
2.48496;15899.4
2.48997;15899.4
2.48997;15899.4
2.48997;15915.4
2.48997;15915.4
2.48997;15915.4
2.48997;15915.4
2.48997;15915.4
2.48997;15915.4
2.48997;15915.4
2.48997;15915.4
2.48997;15915.4
2.48997;15915.4
2.494145;15915.4
2.494145;15915.4
2.494145;15899.4
2.494145;15899.4
2.494145;15899.4
2.494145;15899.4
2.494145;15915.4
2.494145;15915.4
2.494145;15915.4
2.494145;15915.4
2.494145;15915.4
2.494145;15915.4
2.494145;15915.4
2.494145;15915.4
2.494145;15915.4
2.494145;15915.4
2.499155;15915.4
2.499155;15915.4
2.499155;15915.4
2.499155;15931.39
2.499155;15931.39
2.499155;15931.39
2.499155;15931.39
2.499155;15931.39
2.504165;15931.39
2.504165;15915.4
2.504165;15915.4
2.504165;15915.4
2.504165;15915.4
2.504165;15899.4
2.504165;15899.4
2.504165;15883.41
2.504165;15883.41
2.504165;15883.41
2.504165;15883.41
2.504165;15883.41
2.50834;15883.41
2.50834;15883.41
2.50834;15899.4
2.50834;15899.4
2.50834;15899.4
2.50834;15915.4
2.50834;15915.4
2.50834;15915.4
2.50834;15931.39
2.50834;15931.39
2.50834;15931.39
2.50834;15931.39
2.50834;15931.39
2.50834;15931.39
2.50834;15931.39
2.51335;15931.39
2.51335;15931.39
2.51335;15931.39
2.51335;15931.39
2.51335;15915.4
2.51335;15915.4
2.51335;15915.4
2.51335;15915.4
2.51335;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15915.4
2.517525;15931.39
2.517525;15931.39
2.517525;15931.39
2.522535;15915.4
2.522535;15931.39
2.522535;15931.39
2.522535;15931.39
2.522535;15931.39
2.522535;15931.39
2.522535;15931.39
2.522535;15915.4
2.522535;15915.4
2.522535;15915.4
2.527545;15915.4
2.527545;15915.4
2.527545;15915.4
2.527545;15915.4
2.527545;15915.4
2.527545;15915.4
2.527545;15931.39
2.527545;15931.39
2.527545;15931.39
2.527545;15931.39
2.527545;15931.39
2.527545;15931.39
2.527545;15931.39
2.527545;15931.39
2.53172;15931.39
2.53172;15931.39
2.53172;15931.39
2.53172;15931.39
2.53172;15915.4
2.53172;15915.4
2.53172;15915.4
2.53172;15915.4
2.53172;15915.4
2.53172;15915.4
2.53172;15915.4
2.53673;15915.4
2.53673;15915.4
2.53673;15931.39
2.53673;15915.4
2.53673;15915.4
2.53673;15915.4
2.53673;15915.4
2.53673;15915.4
2.53673;15915.4
2.53673;15915.4
2.53673;15931.39
2.53673;15931.39
2.53673;15947.39
2.53673;15947.39
2.540905;15947.39
2.540905;15947.39
2.540905;15947.39
2.540905;15947.39
2.540905;15947.39
2.540905;15931.39
2.540905;15931.39
2.540905;15915.4
2.540905;15915.4
2.545915;15915.4
2.545915;15899.4
2.545915;15899.4
2.545915;15899.4
2.545915;15899.4
2.545915;15899.4
2.545915;15899.4
2.545915;15915.4
2.545915;15915.4
2.545915;15915.4
2.545915;15931.39
2.545915;15931.39
2.545915;15931.39
2.545915;15931.39
2.550925;15931.39
2.550925;15947.39
2.550925;15931.39
2.550925;15947.39
2.550925;15947.39
2.550925;15947.39
2.550925;15931.39
2.550925;15947.39
2.550925;15931.39
2.550925;15931.39
2.550925;15931.39
2.550925;15931.39
2.550925;15931.39
2.550925;15931.39
2.5551;15931.39
2.5551;15947.39
2.5551;15947.39
2.5551;15947.39
2.5551;15931.39
2.5551;15931.39
2.56011;15931.39
2.56011;15931.39
2.56011;15931.39
2.56011;15931.39
2.56011;15915.4
2.56011;15931.39
2.56011;15931.39
2.56011;15931.39
2.56011;15947.39
2.56011;15947.39
2.56011;15947.39
2.56011;15947.39
2.56011;15947.39
2.56011;15931.39
2.56011;15931.39
2.56011;15931.39
2.56011;15915.4
2.56011;15915.4
2.56011;15915.4
2.56512;15899.4
2.56512;15899.4
2.56512;15899.4
2.56512;15899.4
2.56512;15915.4
2.56512;15915.4
2.56512;15931.39
2.56512;15931.39
2.56512;15947.39
2.56512;15947.39
2.56512;15947.39
2.56512;15947.39
2.569295;15947.39
2.569295;15947.39
2.569295;15947.39
2.569295;15947.39
2.569295;15947.39
2.569295;15931.39
2.569295;15931.39
2.569295;15915.4
2.569295;15931.39
2.569295;15915.4
2.569295;15931.39
2.569295;15915.4
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.574305;15931.39
2.57848;15947.39
2.57848;15947.39
2.57848;15947.39
2.57848;15947.39
2.57848;15947.39
2.57848;15931.39
2.57848;15947.39
2.57848;15915.4
2.58349;15931.39
2.58349;15931.39
2.58349;15931.39
2.58349;15931.39
2.58349;15915.4
2.58349;15915.4
2.58349;15931.39
2.58349;15915.4
2.58349;15915.4
2.58349;15915.4
